#  9.5357e-01  5.9435e-01 -4.7970e-01  7.4970e-01
  11  3.8400e-01 -2.5378e-01 -3.3880e-01  1.4362e+00  9.9071e-01  5.0641e-06
  12  3.9346e-01 -2.6006e-01 -6.9388e-01  1.2424e+00  9.8933e-01  3.6322e-06
  13  3.7758e-01 -2.4960e-01 -1.0038e+00  9.6897e-01  9.8825e-01  1.6434e-06
  14  3.3497e-01 -2.2150e-01 -1.2424e+00  6.2721e-01  9.8738e-01 -1.1230e-06
  15  2.6690e-01 -1.7659e-01 -1.3862e+00  2.3810e-01  9.8666e-01 -4.9732e-06
  16  1.7743e-01 -1.1756e-01 -1.4186e+00 -1.6977e-01  9.8606e-01 -1.0332e-05
  17  7.3105e-02 -4.8702e-02 -1.3319e+00 -5.6300e-01  9.8554e-01 -1.7789e-05
  18 -3.7539e-02  2.4346e-02 -1.1295e+00 -9.0684e-01  9.8510e-01 -2.8158e-05
  19 -1.4476e-01  9.5190e-02 -8.2599e-01 -1.1690e+00  9.8471e-01 -4.2559e-05
  20 -2.3859e-01  1.5729e-01 -4.4696e-01 -1.3231e+00  9.8436e-01 -6.2531e-05
  21 -3.0986e-01  2.0466e-01 -2.6536e-02 -1.3525e+00  9.8405e-01 -9.0166e-05
  22 -3.5123e-01  2.3255e-01  3.9552e-01 -1.2520e+00  9.8377e-01 -1.2828e-04
  23 -3.5808e-01  2.3800e-01  7.7780e-01 -1.0295e+00  9.8353e-01 -1.8062e-04
  24 -3.2914e-01  2.2024e-01  1.0817e+00 -7.0583e-01  9.8332e-01 -2.5205e-04
  25 -2.6681e-01  1.8087e-01  1.2758e+00 -3.1304e-01  9.8317e-01 -3.4871e-04
  26 -1.7706e-01  1.2373e-01  1.3400e+00  1.0870e-01  9.8309e-01 -4.7799e-04
  27 -6.8911e-02  5.4472e-02  1.2679e+00  5.1545e-01  9.8309e-01 -6.4813e-04
  28  4.6465e-02 -2.0090e-02  1.0687e+00  8.6474e-01  9.8322e-01 -8.6717e-04
  29  1.5704e-01 -9.2906e-02  7.6590e-01  1.1211e+00  9.8351e-01 -1.1408e-03
  30  2.5137e-01 -1.5762e-01  3.9459e-01  1.2608e+00  9.8398e-01 -1.4689e-03
  31  3.2004e-01 -2.0940e-01 -3.8346e-03  1.2753e+00  9.8466e-01 -1.8412e-03
  32  3.5679e-01 -2.4544e-01 -3.8800e-01  1.1721e+00  9.8556e-01 -2.2325e-03
  33  3.5914e-01 -2.6498e-01 -7.2291e-01  9.7198e-01  9.8666e-01 -2.6021e-03
  34  3.2841e-01 -2.6892e-01 -9.8475e-01  7.0504e-01  9.8794e-01 -2.8981e-03
  35  2.6901e-01 -2.5912e-01 -1.1630e+00  4.0397e-01  9.8932e-01 -3.0700e-03
  36  1.8738e-01 -2.3769e-01 -1.2592e+00  9.8335e-02  9.9075e-01 -3.0847e-03
  37  9.0750e-02 -2.0657e-01 -1.2837e+00 -1.8950e-01  9.9214e-01 -2.9394e-03
  38 -1.3995e-02 -1.6732e-01 -1.2512e+00 -4.4580e-01  9.9342e-01 -2.6621e-03
  39 -1.2104e-01 -1.2126e-01 -1.1765e+00 -6.6463e-01  9.9453e-01 -2.3016e-03
  40 -2.2596e-01 -6.9550e-02 -1.0726e+00 -8.4562e-01  9.9546e-01 -1.9104e-03
  41 -3.2569e-01 -1.3359e-02 -9.4934e-01 -9.9153e-01  9.9620e-01 -1.5322e-03
  42 -4.1829e-01  4.6138e-02 -8.1371e-01 -1.1064e+00  9.9676e-01 -1.1948e-03
  43 -5.0257e-01  1.0775e-01 -6.7028e-01 -1.1941e+00  9.9717e-01 -9.1100e-04
  44 -5.7787e-01  1.7030e-01 -5.2205e-01 -1.2581e+00  9.9745e-01 -6.8240e-04
  45 -6.4376e-01  2.3265e-01 -3.7104e-01 -1.3009e+00  9.9764e-01 -5.0405e-04
  46 -6.9992e-01  2.9368e-01 -2.1874e-01 -1.3243e+00  9.9775e-01 -3.6814e-04
  47 -7.4607e-01  3.5235e-01 -6.6456e-02 -1.3295e+00  9.9781e-01 -2.6631e-04
  48 -7.8192e-01  4.0762e-01  8.4539e-02 -1.3172e+00  9.9782e-01 -1.9097e-04
  49 -8.0715e-01  4.5854e-01  2.3288e-01 -1.2879e+00  9.9781e-01 -1.3573e-04
  50 -8.2147e-01  5.0416e-01  3.7709e-01 -1.2420e+00  9.9778e-01 -9.5482e-05
  51 -8.2461e-01  5.4361e-01  5.1553e-01 -1.1799e+00  9.9774e-01 -6.6302e-05
  52 -8.1638e-01  5.7609e-01  6.4648e-01 -1.1022e+00  9.9768e-01 -4.5216e-05
  53 -7.9667e-01  6.0086e-01  7.6813e-01 -1.0093e+00  9.9762e-01 -3.0016e-05
  54 -7.6554e-01  6.1729e-01  8.7865e-01 -9.0238e-01  9.9756e-01 -1.9078e-05
  55 -7.2316e-01  6.2486e-01  9.7623e-01 -7.8244e-01  9.9750e-01 -1.1217e-05
  56 -6.6991e-01  6.2318e-01  1.0591e+00 -6.5093e-01  9.9743e-01 -5.5719e-06
  57 -6.0634e-01  6.1201e-01  1.1257e+00 -5.0955e-01  9.9737e-01 -1.5211e-06
  58 -5.3322e-01  5.9126e-01  1.1746e+00 -3.6024e-01  9.9731e-01  1.3842e-06
  59 -4.5149e-01  5.6102e-01  1.2046e+00 -2.0519e-01  9.9725e-01  3.4674e-06
  60 -3.6232e-01  5.2157e-01  1.2147e+00 -4.6814e-02  9.9719e-01  4.9606e-06
  61 -2.6705e-01  4.7335e-01  1.2044e+00  1.1231e-01  9.9713e-01  6.0308e-06
  62 -1.6720e-01  4.1701e-01  1.1734e+00  2.6948e-01  9.9707e-01  6.7977e-06
  63 -6.4409e-02  3.5337e-01  1.1219e+00  4.2191e-01  9.9701e-01  7.3471e-06
  64  3.9525e-02  2.8343e-01  1.0503e+00  5.6679e-01  9.9696e-01  7.7406e-06
  65  1.4274e-01  2.0833e-01  9.5966e-01  7.0135e-01  9.9691e-01  8.0225e-06
  66  2.4331e-01  1.2939e-01  8.5129e-01  8.2294e-01  9.9686e-01  8.2244e-06
  67  3.3930e-01  4.8024e-02  7.2692e-01  9.2905e-01  9.9681e-01  8.3689e-06
  68  4.2881e-01 -3.4259e-02  5.8868e-01  1.0174e+00  9.9676e-01  8.4724e-06
  69  5.1001e-01 -1.1587e-01  4.3905e-01  1.0861e+00  9.9671e-01  8.5464e-06
  70  5.8118e-01 -1.9521e-01  2.8080e-01  1.1334e+00  9.9667e-01  8.5993e-06
  71  6.4077e-01 -2.7065e-01  1.1696e-01  1.1581e+00  9.9663e-01  8.6371e-06
  72  6.8743e-01 -3.4063e-01 -4.9226e-02  1.1595e+00  9.9658e-01  8.6642e-06
  73  7.2004e-01 -4.0365e-01 -2.1440e-01  1.1371e+00  9.9654e-01  8.6834e-06
  74  7.3776e-01 -4.5832e-01 -3.7514e-01  1.0913e+00  9.9650e-01  8.6971e-06
  75  7.4005e-01 -5.0339e-01 -5.2802e-01  1.0226e+00  9.9647e-01  8.7068e-06
  76  7.2668e-01 -5.3782e-01 -6.6973e-01  9.3233e-01  9.9643e-01  8.7137e-06
  77  6.9778e-01 -5.6075e-01 -7.9711e-01  8.2210e-01  9.9639e-01  8.7186e-06
  78  6.5381e-01 -5.7157e-01 -9.0728e-01  6.9412e-01  9.9636e-01  8.7220e-06
  79  5.9559e-01 -5.6993e-01 -9.9765e-01  5.5101e-01  9.9632e-01  8.7243e-06
  80  5.2425e-01 -5.5573e-01 -1.0661e+00  3.9578e-01  9.9629e-01  8.7259e-06
  81  4.4127e-01 -5.2919e-01 -1.1108e+00  2.3175e-01  9.9625e-01  8.7270e-06
  82  3.4839e-01 -4.9079e-01 -1.1306e+00  6.2535e-02 -1.5480e-01  1.3307e+00


#  1.1208e+00 -1.7735e-01  1.2540e-01  8.7242e-01
   1  6.7859e-04 -6.5914e-04  4.2697e+01  4.1479e+01  1.1122e+00  1.0712e-05
   2  5.3082e-03 -5.1561e-03  8.0152e+00  7.8175e+00  1.7057e+00  1.6427e-05
   3  1.7251e-02 -1.6757e-02  3.8076e+00  3.8019e+00  1.1302e+00  1.0840e-05
   4  3.8762e-02 -3.7651e-02  2.3683e+00  2.5326e+00  1.0540e+00  1.0007e-05
   5  7.0601e-02 -6.8579e-02  1.6591e+00  2.0344e+00  1.0256e+00  9.5959e-06
   6  1.1183e-01 -1.0863e-01  1.1960e+00  1.8316e+00  1.0116e+00  9.2678e-06
   7  1.5983e-01 -1.5525e-01  8.1425e-01  1.7481e+00  1.0035e+00  8.9207e-06
   8  2.1049e-01 -2.0446e-01  4.4985e-01  1.6975e+00  9.9843e-01  8.4960e-06
   9  2.5865e-01 -2.5125e-01  8.2058e-02  1.6287e+00  9.9499e-01  7.9389e-06
  10  2.9866e-01 -2.9013e-01 -2.8722e-01  1.5096e+00  9.9255e-01  7.1848e-06
  11  3.2507e-01 -3.1580e-01 -6.4269e-01  1.3224e+00  9.9075e-01  6.1487e-06
  12  3.3324e-01 -3.2376e-01 -9.6163e-01  1.0616e+00  9.8938e-01  4.7153e-06
  13  3.2003e-01 -3.1098e-01 -1.2185e+00  7.3301e-01  9.8830e-01  2.7251e-06
  14  2.8426e-01 -2.7630e-01 -1.3893e+00  3.5315e-01  9.8745e-01 -4.2518e-08
  15  2.2702e-01 -2.2078e-01 -1.4548e+00 -5.3026e-02  9.8675e-01 -3.8942e-06
  16  1.5169e-01 -1.4771e-01 -1.4043e+00 -4.5460e-01  9.8618e-01 -9.2553e-06
  17  6.3769e-02 -6.2396e-02 -1.2371e+00 -8.1798e-01  9.8571e-01 -1.6715e-05
  18 -2.9615e-02  2.8237e-02 -9.6355e-01 -1.1106e+00  9.8531e-01 -2.7089e-05
  19 -1.2034e-01  1.1635e-01 -6.0516e-01 -1.3047e+00  9.8498e-01 -4.1501e-05
  20 -2.0012e-01  1.9395e-01 -1.9257e-01 -1.3806e+00  9.8471e-01 -6.1490e-05
  21 -2.6137e-01  2.5376e-01  2.3707e-01 -1.3293e+00  9.8450e-01 -8.9154e-05
  22 -2.9808e-01  2.9005e-01  6.4373e-01 -1.1542e+00  9.8435e-01 -1.2732e-04
  23 -3.0645e-01  2.9923e-01  9.8874e-01 -8.7082e-01  9.8426e-01 -1.7975e-04
  24 -2.8543e-01  2.8039e-01  1.2390e+00 -5.0604e-01  9.8422e-01 -2.5133e-04
  25 -2.3685e-01  2.3535e-01  1.3708e+00 -9.5108e-02  9.8425e-01 -3.4822e-04
  26 -1.6530e-01  1.6847e-01  1.3724e+00  3.2194e-01  9.8435e-01 -4.7785e-04
  27 -7.7686e-02  8.6168e-02  1.2456e+00  7.0471e-01  9.8451e-01 -6.4847e-04
  28  1.7520e-02 -3.9010e-03  1.0054e+00  1.0169e+00  9.8475e-01 -8.6813e-04
  29  1.1110e-01 -9.3753e-02  6.7817e-01  1.2306e+00  9.8508e-01 -1.1425e-03
  30  1.9405e-01 -1.7600e-01  2.9839e-01  1.3292e+00  9.8551e-01 -1.4713e-03
  31  2.5850e-01 -2.4468e-01 -9.5797e-02  1.3092e+00  9.8608e-01 -1.8440e-03
  32  2.9854e-01 -2.9577e-01 -4.6759e-01  1.1805e+00  9.8681e-01 -2.2356e-03
  33  3.1082e-01 -3.2744e-01 -7.8651e-01  9.6426e-01  9.8771e-01 -2.6052e-03
  34  2.9489e-01 -3.3982e-01 -1.0323e+00  6.8897e-01  9.8878e-01 -2.9008e-03
  35  2.5299e-01 -3.3446e-01 -1.1964e+00  3.8512e-01  9.8999e-01 -3.0720e-03
  36  1.8952e-01 -3.1369e-01 -1.2815e+00  8.0150e-02  9.9125e-01 -3.0860e-03
  37  1.1010e-01 -2.7999e-01 -1.2979e+00 -2.0529e-01  9.9251e-01 -2.9400e-03
  38  2.0619e-02 -2.3568e-01 -1.2596e+00 -4.5862e-01  9.9369e-01 -2.6622e-03
  39 -7.3569e-02 -1.8280e-01 -1.1812e+00 -6.7456e-01  9.9474e-01 -2.3012e-03
  40 -1.6811e-01 -1.2314e-01 -1.0750e+00 -8.5304e-01  9.9561e-01 -1.9098e-03
  41 -2.5978e-01 -5.8323e-02 -9.5040e-01 -9.9693e-01  9.9630e-01 -1.5314e-03
  42 -3.4636e-01  1.0179e-02 -8.1398e-01 -1.1102e+00  9.9683e-01 -1.1938e-03
  43 -4.2642e-01  8.0981e-02 -6.7015e-01 -1.1968e+00  9.9722e-01 -9.0998e-04
  44 -4.9904e-01  1.5278e-01 -5.2174e-01 -1.2600e+00  9.9749e-01 -6.8134e-04
  45 -5.6363e-01  2.2435e-01 -3.7067e-01 -1.3022e+00  9.9766e-01 -5.0298e-04
  46 -6.1973e-01  2.9452e-01 -2.1838e-01 -1.3252e+00  9.9777e-01 -3.6705e-04
  47 -6.6695e-01  3.6216e-01 -6.6140e-02 -1.3301e+00  9.9782e-01 -2.6522e-04
  48 -7.0494e-01  4.2618e-01  8.4802e-02 -1.3176e+00  9.9783e-01 -1.8988e-04
  49 -7.3333e-01  4.8553e-01  2.3309e-01 -1.2881e+00  9.9782e-01 -1.3464e-04
  50 -7.5176e-01  5.3919e-01  3.7725e-01 -1.2422e+00  9.9779e-01 -9.4391e-05
  51 -7.5994e-01  5.8619e-01  5.1565e-01 -1.1800e+00  9.9774e-01 -6.5210e-05
  52 -7.5762e-01  6.2561e-01  6.4657e-01 -1.1022e+00  9.9769e-01 -4.4124e-05
  53 -7.4463e-01  6.5664e-01  7.6820e-01 -1.0094e+00  9.9763e-01 -2.8924e-05
  54 -7.2094e-01  6.7853e-01  8.7870e-01 -9.0239e-01  9.9756e-01 -1.7986e-05
  55 -6.8666e-01  6.9066e-01  9.7627e-01 -7.8244e-01  9.9750e-01 -1.0125e-05
  56 -6.4203e-01  6.9256e-01  1.0591e+00 -6.5093e-01  9.9743e-01 -4.4800e-06
  57 -5.8752e-01  6.8391e-01  1.1257e+00 -5.0955e-01  9.9737e-01 -4.2934e-07
  58 -5.2374e-01  6.6454e-01  1.1746e+00 -3.6023e-01  9.9731e-01  2.4760e-06
  59 -4.5151e-01  6.3451e-01  1.2046e+00 -2.0519e-01  9.9725e-01  4.5591e-06
  60 -3.7183e-01  5.9406e-01  1.2147e+00 -4.6811e-02  9.9719e-01  6.0522e-06
  61 -2.8589e-01  5.4362e-01  1.2044e+00  1.1232e-01  9.9713e-01  7.1224e-06
  62 -1.9504e-01  4.8385e-01  1.1734e+00  2.6949e-01  9.9707e-01  7.8891e-06
  63 -1.0077e-01  4.1562e-01  1.1219e+00  4.2191e-01  9.9701e-01  8.4385e-06
  64 -4.6983e-03  3.3996e-01  1.0503e+00  5.6679e-01  9.9696e-01  8.8320e-06
  65  9.1452e-02  2.5814e-01  9.5966e-01  7.0135e-01  9.9691e-01  9.1138e-06
  66  1.8591e-01  1.7154e-01  8.5129e-01  8.2294e-01  9.9686e-01  9.3157e-06
  67  2.7687e-01  8.1726e-02  7.2692e-01  9.2905e-01  9.9681e-01  9.4601e-06
  68  3.6254e-01 -9.6454e-03  5.8868e-01  1.0174e+00  9.9676e-01  9.5635e-06
  69  4.4118e-01 -1.0083e-01  4.3905e-01  1.0861e+00  9.9671e-01  9.6375e-06
  70  5.1115e-01 -1.9002e-01  2.8080e-01  1.1334e+00  9.9667e-01  9.6904e-06
  71  5.7093e-01 -2.7543e-01  1.1696e-01  1.1581e+00  9.9663e-01  9.7281e-06
  72  6.1919e-01 -3.5528e-01 -4.9226e-02  1.1595e+00  9.9658e-01  9.7551e-06
  73  6.5480e-01 -4.2786e-01 -2.1440e-01  1.1371e+00  9.9654e-01  9.7743e-06
  74  6.7686e-01 -4.9159e-01 -3.7514e-01  1.0913e+00  9.9650e-01  9.7880e-06
  75  6.8476e-01 -5.4504e-01 -5.2802e-01  1.0226e+00  9.9647e-01  9.7977e-06
  76  6.7818e-01 -5.8695e-01 -6.6973e-01  9.3233e-01  9.9643e-01  9.8045e-06
  77  6.5710e-01 -6.1632e-01 -7.9711e-01  8.2210e-01  9.9639e-01  9.8093e-06
  78  6.2184e-01 -6.3238e-01 -9.0728e-01  6.9412e-01  9.9636e-01  9.8127e-06
  79  5.7301e-01 -6.3465e-01 -9.9765e-01  5.5101e-01  9.9632e-01  9.8150e-06
  80  5.1157e-01 -6.2294e-01 -1.0661e+00  3.9578e-01  9.9629e-01  9.8165e-06
  81  4.3876e-01 -5.9739e-01 -1.1108e+00  2.3175e-01  9.9625e-01  9.8176e-06
  82  3.5612e-01 -5.5845e-01 -1.1306e+00  6.2535e-02 -1.9620e-01  1.5255e+00
